id,unidade_consumidora,status,mes,valor_cobrado,valor_economia,valor_fatura_concessionaria
26849,4001820114,VENCIDO,2023-12-01,546.22,96.38,0
25546,23611618,PAGO,2023-12-01,792.71,82.73,486.61
24800,923995814,PAGO,2023-12-01,517.26,57.47,0
24827,923147192,PAGO,2023-12-01,167.29,18.57,0
25583,7912900,PAGO,2023-12-01,3625.19,378.33,1501.82
25256,21148554,PAGO,2023-12-01,19314.2,2015.67,5024.9
25585,1855867,PAGO,2023-12-01,389.75,68.77,254.86
25286,4003181009,PAGO,2023-12-01,4405.22,459.74,0
25547,4003514232,PAGO,2023-12-01,7054.24,1244.86,1594.05
25665,7741430,PAGO,2023-12-01,508.91,56.54,304.29
25732,21003719,PAGO,2023-12-01,1302.76,229.87,0
25941,4843460,PAGO,2023-12-01,6584.74,983.93,0
24916,46059271,PAGO,2023-12-01,4172.64,412.67,724.6
25036,47065186,PAGO,2023-12-01,3367.64,333.05,681.89
25064,1600885,PAGO,2023-12-01,2256.73,223.2,600.62
25168,1834100,PAGO,2023-12-01,1252.74,123.89,279.35
25423,31004993,PAGO,2023-12-01,1212.26,119.89,985.81
24832,935081801,PAGO,2023-12-01,562.94,62.54,0
25326,23455187,PAGO,2023-12-01,1543.23,230.58,0
25349,1579533,PAGO,2023-12-01,555.36,82.98,0
25524,32786956,PAGO,2023-12-01,4782.35,499.1,666.54
25742,69341435,PAGO,2023-12-01,2579.64,255.12,983.28
26309,23337746,PAGO,2023-12-01,3758.87,417.64,730.52
25581,20459386,PAGO,2023-12-01,398.61,70.33,0
24948,7571151,PAGO,2023-12-01,1835.59,203.96,807.02
24950,45528294,PAGO,2023-12-01,2064.33,229.37,1034.41
25037,6158935,PAGO,2023-12-01,1209.69,119.64,458.38
25299,6463142,PAGO,2023-12-01,413.57,72.97,245.65
25194,27303803,PAGO,2023-12-01,6442.7,715.84,546.98
25360,9526765,VENCIDO,2023-12-01,1976.31,295.3,0
25343,69019401,PAGO,2023-12-01,689.63,103.04,0
25643,1657127,PAGO,2023-12-01,11088.28,1096.63,0
25710,30023633,PAGO,2023-12-01,2495.67,277.29,0
25945,3217094,VENCIDO,2023-12-01,1529.96,228.61,0
24994,100340920,PAGO,2023-12-01,996.78,98.59,2597.12
25441,1064665,PAGO,2023-12-01,3864.87,382.24,3358.25
25308,10737537,PAGO,2023-12-01,340.11,60.01,143.42
25264,40762114,PAGO,2023-12-01,2166.55,226.11,3089.04
25270,35022230,PAGO,2023-12-01,6864.72,716.42,0
25350,78772834,PAGO,2023-12-01,946.75,141.45,0
25698,4001731526,PAGO,2023-12-01,775.43,136.83,266.05
25649,3442187,PAGO,2023-12-01,9642.18,953.61,0
25753,12090480,PAGO,2023-12-01,515.29,57.26,1085.52
25794,948214563,PAGO,2023-12-01,686.25,76.25,358.56
24910,980781,PAGO,2023-12-01,1391.53,137.61,728.38
24946,18047772,PAGO,2023-12-01,11044.66,1227.19,1323.91
25002,76956490,PAGO,2023-12-01,5616.57,555.49,1971.87
25102,28575661,VENCIDO,2023-12-01,2458.48,383.7,0
25395,11320929,PAGO,2023-12-01,3349,331.22,882.25
25536,42757355,PAGO,2023-12-01,5438.13,567.53,3651.2
25538,35516020,PAGO,2023-12-01,27883.33,2909.96,4702.96
25223,51645294,PAGO,2023-12-01,3235.33,359.46,0
25686,439630,PAGO,2023-12-01,781.17,121.91,0
25756,27503772,PAGO,2023-12-01,2078.25,205.54,3117.68
25797,936292258,PAGO,2023-12-01,448.71,49.85,279.83
26311,25901843,PAGO,2023-12-01,3783.64,420.4,0
25087,49361335,PAGO,2023-12-01,3127.76,488.14,447.24
24854,935132851,VENCIDO,2023-12-01,1500.71,148.41,0
25298,41435028,PAGO,2023-12-01,620.35,109.46,213.33
25244,5241880,PAGO,2023-12-01,2627.26,291.92,0
25656,49753519,PAGO,2023-12-01,948.17,93.77,0
25677,415332,PAGO,2023-12-01,701.15,109.43,0
25944,48622780,PAGO,2023-12-01,7188.5,1074.14,3422.19
25100,47597382,PAGO,2023-12-01,1416.11,221,382.9
24975,50877658,PAGO,2023-12-01,988.45,147.69,1899.85
25005,70620040,PAGO,2023-12-01,2791.36,276.07,5527.82
25076,41200855,PAGO,2023-12-01,2225.91,220.13,0
25068,44809427,PAGO,2023-12-01,1082.44,107.05,373.16
24799,935140201,PAGO,2023-12-01,761.72,84.64,0
25166,44100762,PAGO,2023-12-01,2183.64,215.95,1516.98
25063,8051453,PAGO,2023-12-01,3605.77,356.6,465.78
24821,947640818,PAGO,2023-12-01,2140.79,211.73,0
25021,49574894,PAGO,2023-12-01,1466.68,145.04,403.8
25954,45448320,PAGO,2023-12-01,340.28,50.83,178.89
26879,22003151,PAGO,2023-12-01,2869.35,318.81,0
25026,268577,PAGO,2023-12-01,927.35,144.73,328.21
25431,17945615,PAGO,2023-12-01,6753.85,667.96,1781.38
25465,3491730,PAGO,2023-12-01,129.32,14.35,100.28
25152,46667697,PAGO,2023-12-01,693.18,77.02,538.55
24817,935134113,PAGO,2023-12-01,647.86,71.98,0
25221,52029864,PAGO,2023-12-01,957.52,106.38,198.82
25646,52289904,PAGO,2023-12-01,2076.33,205.34,0
25761,49203357,PAGO,2023-12-01,4476.42,442.73,0
24918,32067590,PAGO,2023-12-01,3444.75,340.69,484.44
25038,43340093,PAGO,2023-12-01,4966.02,491.13,843.35
24816,935140441,PAGO,2023-12-01,752.72,83.64,0
25682,1686,PAGO,2023-12-01,1789.04,279.22,478.53
25745,77186036,PAGO,2023-12-01,914.58,90.45,0
25936,5484782,PAGO,2023-12-01,3234.96,483.37,518.53
25371,85446092,PAGO,2023-12-01,17402.31,1933.6,0
24979,88039145,PAGO,2023-12-01,2529.95,378.05,1509.03
25098,15676310,PAGO,2023-12-01,430.85,76.03,138.5
24869,924787343,PAGO,2023-12-01,2494.66,246.72,0
25510,48712789,PAGO,2023-12-01,1500.73,148.43,1582.83
25003,58054588,VENCIDO,2023-12-01,1023.01,101.18,467.04
25617,96390280,PAGO,2023-12-01,2478.07,245.09,0
25628,3041220,PAGO,2023-12-01,7845.03,775.88,0
25803,36377015,PAGO,2023-12-01,4017.18,419.23,383.3
25081,32480446,PAGO,2023-12-01,4120.97,407.57,673.82
25091,55494290,PAGO,2023-12-01,565.87,99.85,199.24
25078,26641497,PAGO,2023-12-01,1082.44,107.05,1036.76
25384,23734150,PAGO,2023-12-01,1626.63,160.88,548.07
25184,46672054,PAGO,2023-12-01,688.12,76.45,1118.84
25150,3249980,PAGO,2023-12-01,815.82,90.63,216.54
25600,325880,PAGO,2023-12-01,1433.55,154.4,437.71
25579,4001901994,PAGO,2023-12-01,1434.73,149.73,660.5
25165,48016537,VENCIDO,2023-12-01,2146.36,212.26,965.78
25001,1746570,PAGO,2023-12-01,4937.81,488.36,1779.14
25019,23264692,PAGO,2023-12-01,3363.76,332.68,440.73
24993,90659619,PAGO,2023-12-01,3464.38,342.63,3706.93
25398,25567064,PAGO,2023-12-01,6524.55,645.28,2499.73
24793,936295871,PAGO,2023-12-01,1312.71,129.82,0
25446,233331,PAGO,2023-12-01,704.74,109.99,274.3
25032,15954,PAGO,2023-12-01,140.36,22.71,106.7
25574,34762400,PAGO,2023-12-01,634.03,66.17,0
25201,27768539,PAGO,2023-12-01,896.52,99.61,0
25697,4001535003,PAGO,2023-12-01,1852.82,326.98,340.38
25558,4000133416,PAGO,2023-12-01,989.08,103.23,0
25673,4850076,PAGO,2023-12-01,805.66,89.5,0
25766,44759080,PAGO,2023-12-01,2070.55,204.78,0
25072,31894115,PAGO,2023-12-01,1806.43,178.64,693.27
25173,15946121,PAGO,2023-12-01,1855.97,183.55,344.88
25421,49170050,PAGO,2023-12-01,6639.56,656.66,2315.99
25591,4001153463,VENCIDO,2023-12-01,835.47,87.19,283.07
25283,42173744,PAGO,2023-12-01,3215.78,335.6,487.64
25356,93193653,PAGO,2023-12-01,1623.22,242.54,0
25552,4003246137,PAGO,2023-12-01,5102.11,900.37,0
25943,29019746,VENCIDO,2023-12-01,415.2,62.04,249.99
24934,7266294,PAGO,2023-12-01,1791.12,199.01,425.85
25420,9175091,PAGO,2023-12-01,10219.86,1010.75,2866.27
25408,3338975,PAGO,2023-12-01,2842.16,281.08,2119.05
25292,39179,PAGO,2023-12-01,378.87,66.86,0
24792,935062181,PAGO,2023-12-01,1652.92,163.47,0
25690,162353,PAGO,2023-12-01,278.73,49.18,0
25785,64360,PAGO,2023-12-01,448.27,79.09,322.53
26310,42160423,PAGO,2023-12-01,4163.42,462.6,804.45
26628,23037920,PAGO,2023-12-01,6174.77,1089.65,879.01
24908,614530,PAGO,2023-12-01,296.1,32.89,155.27
24909,52005841,PAGO,2023-12-01,1245.05,123.13,462.01
24914,46336690,PAGO,2023-12-01,535,59.44,843.46
24912,53059651,PAGO,2023-12-01,688.13,76.44,442.65
24969,87210398,PAGO,2023-12-01,879.32,131.39,680.31
25035,40801022,PAGO,2023-12-01,534.9,59.42,520.23
24810,926172718,VENCIDO,2023-12-01,869.18,96.56,0
25439,15467074,PAGO,2023-12-01,2249.16,222.44,869.26
25319,49533799,PAGO,2023-12-01,688.1,76.45,260.74
25228,40734520,PAGO,2023-12-01,714.8,79.42,0
25328,20381824,PAGO,2023-12-01,4171.42,623.33,0
25666,48061540,PAGO,2023-12-01,2338.45,231.27,0
25606,29321441,PAGO,2023-12-01,726.35,80.7,0
25451,2312,PAGO,2023-12-01,5751.78,897.68,1601.28
26633,41962109,PAGO,2023-12-01,4923.2,868.8,709.94
25067,32263330,PAGO,2023-12-01,430.77,47.85,216.03
25611,36056766,VENCIDO,2023-12-01,609.45,67.72,0
25676,68764,VENCIDO,2023-12-01,441.02,77.82,195.96
24931,25032551,PAGO,2023-12-01,4756.39,528.49,831.14
25509,29375542,PAGO,2023-12-01,2021.09,199.88,2693.21
25549,4003514233,PAGO,2023-12-01,3241.76,572.08,1038.61
25639,54440211,PAGO,2023-12-01,1867.6,184.71,0
25613,106708341,PAGO,2023-12-01,1652.44,163.42,0
25163,21175501,VENCIDO,2023-12-01,4047.32,400.28,752.26
25023,24971,PAGO,2023-12-01,711.42,111.02,266.73
24990,94590451,PAGO,2023-12-01,336.5,37.39,990.98
24953,41939435,PAGO,2023-12-01,1606.23,178.46,585.02
25160,31779880,PAGO,2023-12-01,1570.74,155.34,1361.53
24849,935009026,PAGO,2023-12-01,8948.22,884.99,0
25440,92661149,PAGO,2023-12-01,1931.87,191.06,763.34
25382,18781700,PAGO,2023-12-01,3636.81,359.69,541.11
25596,20773676,VENCIDO,2023-12-01,285.69,50.41,0
25500,27230520,PAGO,2023-12-01,2883.73,285.2,1868.51
25774,80651453,PAGO,2023-12-01,1528.41,228.37,0
25935,27488285,PAGO,2023-12-01,3891.52,581.49,563.39
24955,1450328,PAGO,2023-12-01,76.26,8.47,1651.58
25162,9676074,PAGO,2023-12-01,1198.15,118.49,869.29
25315,12004311,PAGO,2023-12-01,355.83,39.52,0
25330,90394771,PAGO,2023-12-01,3260.12,487.15,0
25477,40559841,PAGO,2023-12-01,1251.13,220.79,0
25206,1751816,PAGO,2023-12-01,808.84,89.86,0
25650,6005306,PAGO,2023-12-01,440.32,48.92,0
25683,301760,PAGO,2023-12-01,1087.38,169.7,0
25257,10588396,PAGO,2023-12-01,3120.4,325.65,0
24211,935103951,PAGO,2023-12-01,28804.1,3172.92,0
25338,93851090,PAGO,2023-12-01,1325.53,198.07,0
24987,44549830,PAGO,2023-12-01,1008.09,99.7,3932.13
24947,7588380,PAGO,2023-12-01,2422.68,269.18,454.39
24952,42404900,PAGO,2023-12-01,1522.37,169.13,451.89
25397,9474668,PAGO,2023-12-01,12355.96,1222,10397.97
25342,80429050,PAGO,2023-12-01,607.92,90.84,0
25267,27763099,PAGO,2023-12-01,4111.74,429.1,0
25632,80588565,PAGO,2023-12-01,2797.66,276.69,0
25654,2421844,PAGO,2023-12-01,3088.8,305.47,0
25937,12270011,PAGO,2023-12-01,1099.42,164.26,315.51
25259,25017390,PAGO,2023-12-01,14646.87,1528.58,0
24848,935169465,PAGO,2023-12-01,611.19,67.9,0
25411,1869108,PAGO,2023-12-01,1674.17,165.57,664.92
25022,47221986,PAGO,2023-12-01,2673.81,264.44,531.61
25692,55107,PAGO,2023-12-01,1347.43,210.28,0
25679,65625,PAGO,2023-12-01,342.23,60.39,169.81
25784,4002985551,PAGO,2023-12-01,64.19,0.46,68.35
26851,2255618,VENCIDO,2023-12-01,751.21,132.56,0
25294,4683897,PAGO,2023-12-01,448.26,79.09,450.5
25316,47445329,PAGO,2023-12-01,1070.61,118.93,952.8
25318,8423920,PAGO,2023-12-01,1376.21,152.91,0
25383,41783346,PAGO,2023-12-01,9007.59,890.85,1306.57
24808,923408701,PAGO,2023-12-01,508.89,56.56,0
25287,4003649748,PAGO,2023-12-01,5202.79,918.14,0
25218,40842209,PAGO,2023-12-01,1355.9,150.64,321.5
25658,44878607,PAGO,2023-12-01,8581.04,848.67,0
25691,45993,PAGO,2023-12-01,209.17,36.91,0
25746,43995758,PAGO,2023-12-01,5651.48,558.93,0
24996,109427351,PAGO,2023-12-01,4049.62,400.52,1525.57
25602,408719,PAGO,2023-12-01,587.75,68.06,212.51
25950,11742831,VENCIDO,2023-12-01,996.85,148.94,0
24903,55605700,PAGO,2023-12-01,422.5,46.95,284.57
25055,51861450,PAGO,2023-12-01,841.22,93.47,3868.79
25317,18652536,PAGO,2023-12-01,1606.22,178.46,319.53
25309,4003088659,PAGO,2023-12-01,328.55,57.96,99.74
25306,4002496969,PAGO,2023-12-01,333.98,58.94,116.7
25217,11516904,PAGO,2023-12-01,688.12,76.45,407.73
25362,65423593,PAGO,2023-12-01,981.75,109.07,0
25664,54529325,PAGO,2023-12-01,430.8,47.85,0
26313,52638291,PAGO,2023-12-01,3748.06,416.45,0
33209,12270008,VENCIDO,2023-12-01,1006.78,,
33208,94176736,PAGO,2023-12-01,1524.89,,
25095,41076925,PAGO,2023-12-01,4149.99,647.68,744.65
25045,32007066,PAGO,2023-12-01,1703.71,168.5,682.62
25378,22634054,PAGO,2023-12-01,7679.64,759.54,2142.63
25301,4000062554,PAGO,2023-12-01,413.57,72.97,361.36
25773,24642151,PAGO,2023-12-01,1749.33,173,2917.95
15809,53103092,PAGO,2023-12-01,551.6,55.73,1980.98
25090,56915516,PAGO,2023-12-01,562.87,99.32,352.57
25231,43254251,PAGO,2023-12-01,2501.46,277.94,700.52
25212,43783556,PAGO,2023-12-01,565.5,62.83,0
25713,43336797,PAGO,2023-12-01,282.1,31.34,0
25795,947812870,PAGO,2023-12-01,251.07,27.9,216.04
25154,581437,PAGO,2023-12-01,499.41,55.48,122.41
24823,935139724,PAGO,2023-12-01,406.61,45.17,0
25485,4000043647,PAGO,2023-12-01,6487.64,1144.88,1583.46
25281,4003399154,PAGO,2023-12-01,17804.21,1858.08,0
25498,93343892,PAGO,2023-12-01,1413.76,139.83,538.05
25590,16412559,PAGO,2023-12-01,868.8,90.66,985.55
25942,11508464,VENCIDO,2023-12-01,4197.39,627.2,1893.59
25934,21771210,PAGO,2023-12-01,4815.87,719.61,982.12
24988,92135722,PAGO,2023-12-01,33.33,0,365.71
25140,73508713,PAGO,2023-12-01,791.03,87.89,368.31
25143,84708719,PAGO,2023-12-01,1887.66,186.69,747.51
24866,936038016,PAGO,2023-12-01,1760.91,174.14,0
25551,4003499345,VENCIDO,2023-12-01,3154.7,556.72,694.62
25361,92652271,PAGO,2023-12-01,1024.31,113.8,0
25633,72786221,PAGO,2023-12-01,2944.55,291.21,0
25612,104892765,PAGO,2023-12-01,1117.69,110.54,0
25659,369608,PAGO,2023-12-01,1223.84,121.02,0
25430,94013500,PAGO,2023-12-01,2225.05,220.06,583.08
24836,935142595,PAGO,2023-12-01,978.36,96.75,0
25208,8652767,PAGO,2023-12-01,1657.7,184.18,0
25674,243221,PAGO,2023-12-01,2821.02,440.26,0
25622,95700943,PAGO,2023-12-01,1013.84,100.27,0
25636,107498090,PAGO,2023-12-01,202.59,22.51,0
24965,55355285,PAGO,2023-12-01,3532.11,527.78,2400.53
25066,35874,PAGO,2023-12-01,453.64,50.4,764
24846,935135300,PAGO,2023-12-01,246.42,27.36,0
25159,40465103,PAGO,2023-12-01,2344.85,231.9,321.96
25567,4000504309,PAGO,2023-12-01,3825.18,399.2,0
25750,43202820,PAGO,2023-12-01,912.24,90.22,436.11
25793,28790066,PAGO,2023-12-01,1404.86,156.09,0
24949,6349633,PAGO,2023-12-01,666.52,74.05,177.21
25006,70275300,PAGO,2023-12-01,845.5,93.95,387.46
25559,4001362397,PAGO,2023-12-01,4075.17,425.29,0
25348,88373851,PAGO,2023-12-01,702.76,105.01,0
25556,4000133414,PAGO,2023-12-01,1676.74,174.98,0
25684,74802,PAGO,2023-12-01,152.22,25.67,0
25604,80998119,PAGO,2023-12-01,2578.49,255.02,0
25610,85277525,PAGO,2023-12-01,1446.46,143.05,0
25760,19742865,VENCIDO,2023-12-01,1721.07,170.21,0
25053,2139570,PAGO,2023-12-01,3637.46,359.75,572.41
25401,7259824,VENCIDO,2023-12-01,3868.73,382.62,2556.01
24858,948740500,PAGO,2023-12-01,1389.46,137.42,0
24868,935173111,PAGO,2023-12-01,1904.67,188.37,0
25489,4000426059,PAGO,2023-12-01,378.87,66.86,214.56
25275,4001777996,PAGO,2023-12-01,1615.27,168.58,0
25573,34694951,PAGO,2023-12-01,258.49,45.6,0
25961,56366326,VENCIDO,2023-12-01,340.27,50.85,156.22
26512,20126930,VENCIDO,2023-12-01,4309.21,449.72,945.4
26636,6199925,PAGO,2023-12-01,4240.99,748.39,709.26
15807,87288486,PAGO,2023-12-01,3262.58,356.96,750.93
24907,42626546,PAGO,2023-12-01,1289.93,127.57,261.38
24992,64788024,PAGO,2023-12-01,1258.27,124.45,533.51
25192,40336583,PAGO,2023-12-01,3594.96,399.43,703.39
24812,935049576,PAGO,2023-12-01,439.42,48.81,0
24833,945054392,PAGO,2023-12-01,430.42,47.81,0
25200,42924555,PAGO,2023-12-01,1476.62,164.05,487.7
25614,58101128,PAGO,2023-12-01,1383.92,136.88,0
25615,81859392,PAGO,2023-12-01,1191.71,117.86,564.92
25685,98655,PAGO,2023-12-01,424.39,74.89,0
25727,28901771,PAGO,2023-12-01,1376.17,152.91,0
24995,109061977,PAGO,2023-12-01,3152.83,311.82,1163.63
25772,31573017,PAGO,2023-12-01,2680.88,265.14,2168.69
26201,77066120,PAGO,2023-12-01,1167.62,129.73,1016.24
25030,91146,PAGO,2023-12-01,545.35,96.24,223.37
25351,60205245,PAGO,2023-12-01,481.09,71.88,0
25647,42628247,PAGO,2023-12-01,7592.82,750.95,0
25651,7634161,PAGO,2023-12-01,576.29,64.02,0
25661,31271789,PAGO,2023-12-01,2335.88,231,0
25751,4885090,PAGO,2023-12-01,856.47,95.17,1099.04
25958,265098,PAGO,2023-12-01,320.61,47.91,95.6
26203,77462769,PAGO,2023-12-01,599.18,66.57,0
33206,1365258,PAGO,2023-12-01,1363.46,,
24986,73618373,PAGO,2023-12-01,464.18,51.57,2209.18
25461,42931888,PAGO,2023-12-01,7265.96,718.6,1632.67
25375,29920842,PAGO,2023-12-01,1356.16,134.12,1479.73
25178,9473343,PAGO,2023-12-01,1893.43,210.37,292.28
25322,10335949,PAGO,2023-12-01,1070.61,118.93,532.29
25385,18074907,PAGO,2023-12-01,3954.81,391.12,1156.51
25279,8261563,PAGO,2023-12-01,13765.67,1436.61,0
25365,15856160,PAGO,2023-12-01,1290.28,143.36,0
25205,9974997,PAGO,2023-12-01,4238.57,470.95,560.52
25635,48214655,PAGO,2023-12-01,2539.47,251.15,0
25025,187950,PAGO,2023-12-01,2582.51,403.05,757.19
25603,54677580,PAGO,2023-12-01,790.47,87.83,0
25757,1026186,PAGO,2023-12-01,3606.59,356.68,0
24939,26930952,PAGO,2023-12-01,12477.43,1386.37,1639.58
25402,42645737,PAGO,2023-12-01,1558.54,154.12,945.31
25667,47518822,PAGO,2023-12-01,770.08,85.55,0
25725,20635770,PAGO,2023-12-01,2373.67,263.74,0
25755,11432611,PAGO,2023-12-01,4069.78,402.5,0
25786,33711291,PAGO,2023-12-01,378.88,66.86,132.18
33207,7558228,PAGO,2023-12-01,1630.7,254.5,624.67
24970,29750873,PAGO,2023-12-01,1029.02,153.75,1506.03
24989,91014948,PAGO,2023-12-01,200.3,22.26,1740.5
25291,4001522094,PAGO,2023-12-01,800.6,141.27,231.13
25508,46324510,PAGO,2023-12-01,2090.48,206.75,413.48
25233,1066188,PAGO,2023-12-01,4216.33,468.49,0
25484,35635886,PAGO,2023-12-01,8339.1,1471.61,1159.67
25681,337048,VENCIDO,2023-12-01,1110.97,173.39,0
25653,41954507,PAGO,2023-12-01,2973.15,294.06,0
25655,22919741,PAGO,2023-12-01,320.21,35.58,0
25642,32250637,PAGO,2023-12-01,1674.17,165.57,0
25962,24611612,PAGO,2023-12-01,333.53,49.81,192.44
24959,45862532,PAGO,2023-12-01,1786.62,266.98,1706.29
25070,29662541,PAGO,2023-12-01,832.94,92.54,218.8
25193,19073793,PAGO,2023-12-01,2526.25,280.69,406.98
25149,26175011,PAGO,2023-12-01,466.39,51.81,740.13
25307,4003315631,PAGO,2023-12-01,413.57,72.97,270.49
25364,30355036,PAGO,2023-12-01,180.88,20.08,0
25254,4002881214,PAGO,2023-12-01,5808.81,1025.07,831.08
25543,4003187553,PAGO,2023-12-01,794.18,82.88,0
25499,93675399,PAGO,2023-12-01,1287.52,127.34,606.62
25623,68315953,PAGO,2023-12-01,2435.05,240.82,0
25782,39729400,PAGO,2023-12-01,689.05,121.6,322.53
25952,29717273,PAGO,2023-12-01,62.04,0,62.39
33211,85094730,VENCIDO,2023-12-01,637.02,,
24917,50716716,VENCIDO,2023-12-01,7790.2,770.45,1297.95
24844,930303440,VENCIDO,2023-12-01,605.39,67.27,0
25425,50220923,PAGO,2023-12-01,6713.44,663.96,928.12
25414,18166607,PAGO,2023-12-01,856.47,95.17,651.5
25545,4979150,PAGO,2023-12-01,484.3,85.46,151.83
25363,61310875,PAGO,2023-12-01,654.89,72.77,0
25344,53594215,PAGO,2023-12-01,460.52,68.81,0
25230,8731748,PAGO,2023-12-01,1956.95,217.44,0
25196,18185407,PAGO,2023-12-01,3498.99,388.78,0
25648,52044880,PAGO,2023-12-01,1818.72,179.86,0
24801,924491680,PAGO,2023-12-01,1764.16,174.46,0
24906,637025,PAGO,2023-12-01,6805.98,673.11,0
24904,27570518,PAGO,2023-12-01,841.24,93.47,446.8
25079,23265079,PAGO,2023-12-01,2403.21,237.67,662.37
24829,935047307,PAGO,2023-12-01,864.67,96.07,0
25366,13213091,PAGO,2023-12-01,1869.51,207.71,0
25368,79641075,PAGO,2023-12-01,731.75,81.28,0
25480,9539395,PAGO,2023-12-01,391.85,69.15,0
25011,93817568,PAGO,2023-12-01,4239.29,419.27,797.57
25073,51063104,PAGO,2023-12-01,10359.26,1024.52,1178.72
25389,20609400,PAGO,2023-12-01,378.67,42.08,155.34
25463,54085362,PAGO,2023-12-01,1446.69,143.08,714.95
25302,30605164,PAGO,2023-12-01,327.19,57.72,151.52
24838,935215789,PAGO,2023-12-01,817.06,90.78,0
25305,4002279304,PAGO,2023-12-01,4306.98,760.05,0
25488,4002907356,VENCIDO,2023-12-01,271.4,47.9,0
25239,5491380,PAGO,2023-12-01,6379.77,708.86,0
25561,8534217,PAGO,2023-12-01,8324.24,868.73,0
25562,31625509,PAGO,2023-12-01,7970.63,831.83,0
25511,49394179,PAGO,2023-12-01,5975.95,591.02,2721.05
25502,88903010,PAGO,2023-12-01,1036.79,102.54,2509.22
25265,2580985,PAGO,2023-12-01,35717.83,3727.59,0
25473,11325165,PAGO,2023-12-01,5540.34,547.94,708.3
25749,5014620,PAGO,2023-12-01,1355.64,134.06,0
25765,28778511,PAGO,2023-12-01,3801.88,376.02,0
26748,53128971,PAGO,2023-12-01,9306.21,189.92,0
24920,1047175,PAGO,2023-12-01,2319.84,229.44,961.59
25057,3163032,PAGO,2023-12-01,1367.08,135.21,420.6
25388,53033431,PAGO,2023-12-01,3676,363.57,1334.21
25544,2648849,VENCIDO,2023-12-01,944.17,98.53,262.56
25260,35046856,PAGO,2023-12-01,2808.56,293.1,1032.58
25236,26875960,PAGO,2023-12-01,6881.08,764.56,0
25483,8396760,PAGO,2023-12-01,2248.7,396.83,0
25541,9011307,PAGO,2023-12-01,10419.77,1087.42,1367.17
25282,34920706,PAGO,2023-12-01,918.08,95.81,206.36
25762,8994250,PAGO,2023-12-01,1455.76,143.96,1441.46
25731,53747434,PAGO,2023-12-01,3521.76,621.49,0
25779,22744780,PAGO,2023-12-01,1076.96,119.65,1702.71
25805,4000405935,PAGO,2023-12-01,2912.18,303.92,1310.9
24911,47461227,PAGO,2023-12-01,688.13,76.44,274.04
24843,927316942,PAGO,2023-12-01,70.13,7.79,0
25153,26891329,PAGO,2023-12-01,2660.96,263.18,434.34
25434,99132435,PAGO,2023-12-01,4041.03,399.66,1478.98
25486,12703044,PAGO,2023-12-01,339.43,59.89,112.12
25507,31059623,PAGO,2023-12-01,884.43,98.26,949.28
25374,72510676,PAGO,2023-12-01,6287.01,698.56,0
25669,42607312,PAGO,2023-12-01,1507.79,149.11,0
25743,35430176,PAGO,2023-12-01,506.74,56.31,0
25740,109488237,PAGO,2023-12-01,1209.49,119.63,0
26629,4145135,PAGO,2023-12-01,4502.85,794.61,658.97
24925,10022932,PAGO,2023-12-01,108.65,12.08,0
25017,27817351,VENCIDO,2023-12-01,767.53,85.27,170.79
24819,935041458,PAGO,2023-12-01,507.62,56.39,0
25293,4002045091,PAGO,2023-12-01,1654.24,291.91,873.66
24798,935132968,PAGO,2023-12-01,1046,103.45,0
25399,47675413,PAGO,2023-12-01,457.48,50.82,465.05
25180,54387946,PAGO,2023-12-01,1072.52,119.16,262.63
25142,50314580,PAGO,2023-12-01,2199.23,217.5,881.09
25744,1797620,PAGO,2023-12-01,3484.46,344.62,0
25157,19706885,PAGO,2023-12-01,2629.45,260.05,601.45
24942,52238439,PAGO,2023-12-01,502.59,55.84,210.36
25046,32385087,PAGO,2023-12-01,1379.29,136.41,529.97
25189,20736879,PAGO,2023-12-01,1303.16,144.79,2608.95
25413,27284809,PAGO,2023-12-01,2973.17,294.06,673.16
24835,926686246,PAGO,2023-12-01,2654.03,262.48,0
25284,15101231,PAGO,2023-12-01,7801.77,814.21,1012.86
25243,9121811,PAGO,2023-12-01,2055.43,228.38,447.27
25240,18287960,PAGO,2023-12-01,7104.74,789.4,1077.02
25234,5653193,PAGO,2023-12-01,2087.84,231.99,0
25625,82698406,PAGO,2023-12-01,1908.91,188.79,0
25472,28183879,PAGO,2023-12-01,2165.65,214.18,2553.07
25031,193909,PAGO,2023-12-01,2590.72,404.33,699.16
25042,133817,PAGO,2023-12-01,5501.16,544.07,870.35
25188,52502403,PAGO,2023-12-01,14802.93,1644.76,1927.82
25587,40690431,PAGO,2023-12-01,1057.2,110.33,388.13
25721,23783096,PAGO,2023-12-01,2294.25,254.92,0
25641,32077803,PAGO,2023-12-01,1126.83,111.43,0
25800,28704267,PAGO,2023-12-01,4026.96,447.44,0
24859,925656091,PAGO,2023-12-01,1046.65,103.52,0
25069,53096409,PAGO,2023-12-01,305.6,33.96,455.38
25447,366455,VENCIDO,2023-12-01,693.46,108.23,270.74
25146,37141961,PAGO,2023-12-01,3009.98,297.68,1139.16
25171,18101424,PAGO,2023-12-01,1005.38,99.43,185.61
24822,935139641,PAGO,2023-12-01,3657.75,361.74,0
25380,1395378,PAGO,2023-12-01,1697.31,167.88,706.12
25354,44164874,PAGO,2023-12-01,1407.81,210.36,0
25261,2168499,PAGO,2023-12-01,2998.41,312.91,443.81
25714,26743923,PAGO,2023-12-01,930.8,103.41,0
